"income","female","age","job","num_dependents","rent","own_res","new_car","chk_acct","sav_acct","num_accts","mobile","product"
21000,"0",37,"2",1,"0","1","0",2,0,2,"0",0
12460,"0",23,"1",1,"0","1","1",1,0,1,"0",0
21210,"0",30,"2",1,"0","1","1",0,0,2,"0",2
19670,"0",20,"2",1,"0","1","0",1,0,4,"0",4
101270,"0",44,"2",1,"0","0","1",3,2,2,"0",0
7630,"0",26,"2",1,"0","1","0",3,0,2,"0",1
6180,"0",56,"2",1,"0","1","0",3,0,4,"0",4
10550,"0",30,"2",1,"0","1","1",3,0,1,"0",1
140270,"0",27,"3",1,"0","1","1",1,0,3,"0",0
51290,"0",74,"3",2,"0","0","0",1,0,4,"1",0
27430,"0",29,"2",1,"0","1","0",3,0,4,"0",2
37570,"0",62,"2",1,"0","0","1",3,0,4,"0",4
11080,"0",28,"2",1,"0","1","0",0,0,3,"0",0
68870,"0",29,"2",1,"0","1","0",0,0,2,"0",0
19350,"1",31,"2",1,"0","1","0",1,0,4,"0",0
21500,"0",24,"2",1,"0","1","1",1,0,2,"0",0
59980,"0",27,"2",1,"0","1","0",0,0,2,"0",0
35520,"0",27,"2",1,"0","1","0",0,0,3,"0",0
12090,"0",47,"3",1,"0","1","1",1,0,0,"0",0
23260,"0",27,"2",1,"0","1","0",1,2,2,"0",4
19530,"0",61,"3",1,"0","0","0",1,0,4,"0",0
13300,"0",26,"2",1,"0","1","1",2,0,1,"0",1
6250,"0",26,"1",1,"0","1","0",1,0,1,"0",1
83180,"0",42,"3",1,"0","0","0",1,0,4,"0",0
19630,"0",31,"3",2,"1","0","0",3,0,3,"0",2
14780,"0",22,"2",1,"0","1","0",3,0,3,"0",0
48440,"0",33,"3",1,"1","0","0",3,0,0,"0",0
48440,"0",33,"3",1,"1","0","0",3,0,0,"0",0
13910,"0",27,"2",1,"0","1","0",1,0,2,"0",1
44390,"0",33,"3",1,"0","1","0",1,0,4,"0",1
23590,"1",33,"2",1,"0","1","0",0,1,0,"0",0
12010,"0",26,"2",1,"0","1","1",1,0,1,"0",1
43510,"0",48,"1",1,"0","1","0",1,4,2,"0",4
21450,"0",24,"2",1,"0","1","0",0,0,3,"0",0
79800,"0",27,"2",1,"1","0","0",3,4,1,"0",0
6820,"0",51,"2",1,"0","1","1",3,1,3,"0",3
68500,"0",34,"3",2,"0","1","1",1,1,0,"0",0
67580,"0",31,"2",1,"0","1","0",0,0,2,"0",0
18820,"0",25,"2",1,"1","0","0",0,0,2,"0",0
71190,"0",53,"2",2,"0","0","0",0,0,2,"0",0
90340,"0",29,"3",1,"1","0","0",1,1,1,"0",0
26840,"0",35,"1",1,"0","1","0",3,0,2,"0",2
12250,"0",37,"2",1,"0","1","0",2,0,2,"0",2
13640,"0",64,"2",1,"0","1","1",3,0,2,"0",4
14240,"0",26,"2",1,"0","1","0",1,0,3,"0",3
22490,"0",30,"3",2,"0","1","1",0,1,3,"0",3
34990,"0",29,"2",1,"0","1","1",0,0,2,"0",0
12440,"0",41,"1",1,"1","0","0",3,4,4,"0",4
28720,"0",36,"2",2,"0","1","0",3,1,4,"0",4
33450,"0",39,"3",1,"1","0","0",0,0,4,"0",0
80860,"0",42,"3",1,"0","1","1",1,1,4,"0",0
15430,"1",33,"2",1,"0","1","0",3,3,2,"0",2
33490,"0",28,"3",1,"0","1","0",3,0,2,"0",0
115600,"0",23,"3",1,"1","0","0",1,0,2,"1",0
63040,"0",36,"2",1,"0","1","0",3,4,4,"0",4
77210,"0",30,"2",1,"0","1","0",0,4,1,"0",2
16200,"0",30,"2",1,"0","1","0",0,0,2,"0",3
62600,"0",28,"1",1,"1","0","1",1,0,3,"0",3
93980,"0",28,"3",1,"1","0","0",1,0,1,"1",0
34410,"0",21,"2",1,"1","0","0",1,1,2,"0",0
19340,"0",26,"2",1,"0","1","0",3,0,4,"0",2
83180,"0",42,"3",1,"0","0","0",1,0,4,"0",0
26220,"0",34,"2",1,"0","1","0",1,1,2,"0",4
119380,"0",39,"3",2,"0","1","0",1,0,2,"0",0
4580,"0",24,"2",1,"0","1","0",1,0,2,"0",3
15910,"0",34,"3",1,"0","1","0",3,1,3,"0",3
15680,"0",24,"1",1,"1","0","0",3,1,2,"0",4
12460,"0",23,"1",1,"0","1","1",1,0,1,"0",0
12040,"0",35,"2",1,"1","0","1",3,1,2,"0",1
95660,"0",31,"2",1,"0","1","0",3,0,2,"0",2
22380,"0",25,"2",1,"0","1","0",3,0,2,"0",1
79800,"0",27,"2",1,"1","0","0",3,4,1,"0",0
14490,"1",31,"2",2,"0","1","0",1,1,4,"0",2
15260,"0",66,"3",1,"0","0","0",0,0,4,"1",4
126120,"0",47,"2",2,"0","0","0",1,1,2,"0",0
30790,"0",36,"2",1,"0","1","1",3,4,2,"0",4
39650,"0",34,"2",1,"0","1","0",0,0,1,"0",0
44550,"1",30,"3",1,"0","1","0",1,0,2,"0",0
27180,"0",20,"1",1,"1","0","1",1,0,2,"0",0
23330,"0",29,"1",1,"0","1","0",1,4,1,"0",2
30510,"0",54,"2",1,"0","1","0",0,0,2,"0",0
11880,"0",39,"2",2,"0","1","0",1,0,4,"0",0
15770,"0",20,"2",1,"0","1","0",1,3,1,"0",1
8880,"0",41,"1",2,"0","1","1",1,0,4,"0",0
86480,"0",27,"2",1,"0","1","0",3,0,1,"0",0
7010,"0",40,"1",1,"0","1","0",0,0,2,"0",2
27180,"0",20,"1",1,"1","0","1",1,0,2,"0",0
12640,"0",57,"1",1,"1","0","0",3,4,4,"0",4
15460,"0",24,"1",1,"1","0","0",0,0,3,"0",0
13440,"0",37,"1",2,"0","1","1",2,4,3,"0",0
13640,"0",64,"2",1,"0","1","1",3,0,2,"0",4
13660,"0",22,"2",1,"1","0","0",0,0,1,"0",0
24730,"0",25,"0",1,"0","1","0",0,0,0,"0",0
24060,"0",31,"3",1,"0","1","0",3,0,0,"0",3
31490,"0",22,"2",1,"0","0","0",0,0,1,"0",1
48430,"0",43,"2",1,"1","0","1",0,0,4,"0",0
123890,"0",37,"2",1,"0","0","1",1,4,2,"0",0
39650,"0",34,"2",1,"0","1","0",0,0,1,"0",0
12040,"0",35,"2",1,"1","0","1",3,1,2,"0",1
35180,"0",26,"2",1,"1","0","1",3,0,2,"0",3
19250,"0",26,"2",1,"0","1","0",2,0,2,"0",2
12850,"0",32,"2",1,"1","0","1",0,4,3,"0",0
30740,"0",33,"2",2,"0","1","0",3,4,2,"0",2
7660,"0",66,"1",1,"0","1","0",1,2,2,"0",0
12640,"0",57,"1",1,"1","0","0",3,4,4,"0",4
42100,"0",26,"2",1,"0","1","0",2,0,2,"0",0
33680,"0",23,"2",1,"1","0","0",3,3,4,"1",4
6390,"0",30,"2",1,"0","1","0",1,0,2,"0",0
21500,"0",24,"2",1,"0","1","1",1,0,2,"0",0
13520,"0",23,"0",1,"1","0","0",0,2,0,"1",2
53020,"0",36,"3",1,"0","0","1",0,0,4,"0",4
20120,"0",61,"2",1,"0","1","0",3,4,3,"0",2
76850,"0",37,"2",1,"1","0","0",0,0,3,"0",0
51290,"0",74,"3",2,"0","0","0",1,0,4,"1",0
83860,"0",49,"2",1,"0","1","0",1,0,3,"0",0
86480,"0",27,"2",1,"0","1","0",3,0,1,"0",0
15680,"0",24,"1",1,"1","0","0",3,1,2,"0",4
23260,"0",27,"2",1,"0","1","0",1,2,2,"0",4
95660,"0",31,"2",1,"0","1","0",3,0,2,"0",2
13720,"1",36,"2",1,"0","1","1",0,0,3,"0",0
31900,"0",24,"2",1,"0","1","0",0,0,2,"0",0
84710,"0",23,"2",1,"1","0","0",0,4,2,"0",2
19130,"0",36,"2",1,"0","1","0",1,3,1,"0",3
15970,"0",40,"1",2,"1","0","1",3,2,2,"0",2
83350,"0",47,"2",1,"0","0","0",0,4,4,"1",0
22100,"0",25,"1",1,"1","0","0",3,0,2,"0",0
39720,"0",25,"2",1,"1","0","0",3,0,3,"0",4
19800,"0",19,"2",1,"1","0","0",3,0,1,"0",0
13910,"0",27,"2",1,"0","1","0",1,0,2,"0",1
15910,"0",34,"3",1,"0","1","0",3,1,3,"0",3
38780,"1",37,"2",1,"0","1","1",1,1,1,"0",2
47360,"0",25,"1",1,"0","1","0",1,0,1,"0",0
9320,"0",24,"2",1,"0","1","0",3,0,2,"0",2
6970,"0",46,"2",1,"0","1","1",0,0,1,"0",0
68870,"0",29,"2",1,"0","1","0",0,0,2,"0",0
20730,"0",28,"2",1,"0","1","0",3,1,2,"0",2
41690,"0",28,"2",1,"0","1","0",0,0,2,"0",4
6090,"0",26,"0",1,"0","1","0",2,0,1,"0",0
31140,"0",26,"2",1,"1","0","0",0,0,1,"0",0
31900,"0",24,"2",1,"0","1","0",0,0,2,"0",0
46570,"0",30,"2",1,"0","1","0",3,0,2,"1",2
11990,"0",60,"1",1,"0","1","1",0,0,4,"0",0
14420,"0",23,"2",1,"1","0","1",0,0,3,"0",0
10760,"0",26,"2",1,"0","1","0",3,0,2,"0",2
16700,"0",22,"2",1,"0","1","0",1,0,1,"0",0
83860,"0",49,"2",1,"0","1","0",1,0,3,"0",0
14780,"0",22,"2",1,"0","1","0",3,0,3,"0",0
71190,"0",53,"2",2,"0","0","0",0,0,2,"0",0
9320,"0",24,"2",1,"0","1","0",3,0,2,"0",2
46790,"0",35,"1",1,"0","1","0",3,0,3,"1",3
14180,"0",35,"1",1,"1","0","1",3,1,2,"0",2
35520,"0",27,"2",1,"0","1","0",0,0,3,"0",0
22490,"0",30,"3",2,"0","1","1",0,1,3,"0",3
31080,"1",31,"1",1,"0","1","0",0,0,1,"0",0
15770,"0",20,"2",1,"0","1","0",1,3,1,"0",1
19800,"0",19,"2",1,"1","0","0",3,0,1,"0",0
6720,"0",54,"0",1,"0","1","1",3,0,0,"0",4
11260,"0",21,"2",1,"1","0","0",3,4,1,"0",2
27180,"0",20,"1",1,"1","0","1",1,0,2,"0",0
15210,"1",31,"1",1,"0","1","0",1,0,2,"0",2
30310,"0",21,"2",1,"1","0","0",1,1,2,"0",0
9310,"0",32,"1",1,"0","1","1",1,1,1,"0",0
13300,"0",26,"2",1,"0","1","1",2,0,1,"0",1
7540,"0",38,"2",1,"0","1","0",1,4,4,"0",4
14490,"1",31,"2",2,"0","1","0",1,1,4,"0",2
26710,"0",50,"2",1,"0","0","0",1,1,2,"0",0
51520,"0",25,"2",1,"0","1","0",2,0,3,"0",2
29780,"0",32,"2",2,"0","1","0",3,4,2,"0",4
10420,"0",33,"2",1,"0","1","1",1,4,2,"0",0
7540,"0",38,"2",1,"0","1","0",1,4,4,"0",4
8360,"0",23,"1",1,"0","1","1",1,1,1,"0",0
14780,"0",22,"2",1,"0","1","0",3,0,3,"0",0
36210,"0",31,"2",1,"0","1","0",3,1,4,"0",0
27120,"0",41,"2",2,"0","1","0",0,0,4,"0",0
8020,"0",37,"2",2,"0","1","0",1,0,4,"0",0
7070,"0",30,"2",1,"0","1","0",3,0,2,"0",2
12620,"1",49,"1",1,"0","1","0",0,4,4,"0",4
26310,"0",28,"2",1,"1","0","1",1,1,2,"0",0
9830,"0",19,"1",1,"1","0","0",1,3,1,"0",4
9020,"0",21,"2",1,"1","0","0",0,0,3,"0",0
14240,"0",55,"3",1,"0","1","0",2,4,4,"0",4
99600,"0",26,"2",1,"0","1","0",1,0,1,"0",0
20730,"0",28,"2",1,"0","1","0",3,1,2,"0",2
39490,"0",37,"1",2,"0","1","1",2,0,1,"0",1
19350,"1",31,"2",1,"0","1","0",1,0,4,"0",0
30790,"0",36,"2",1,"0","1","1",3,4,2,"0",4
27460,"0",31,"2",1,"0","1","0",0,0,4,"0",0
21320,"0",27,"2",1,"1","0","0",0,4,1,"0",3
26700,"0",35,"3",1,"0","1","0",3,0,4,"1",4
10280,"0",36,"2",1,"0","1","1",3,0,2,"0",3
20300,"0",24,"2",1,"0","1","0",1,4,3,"0",1
13910,"0",27,"2",1,"0","1","0",1,0,2,"0",1
13300,"0",26,"2",1,"0","1","1",2,0,1,"0",1
145550,"0",23,"0",1,"0","1","1",1,4,0,"0",0
71740,"0",30,"3",1,"0","1","0",0,4,3,"0",0
140270,"0",27,"3",1,"0","1","1",1,0,3,"0",0
15740,"0",50,"2",1,"0","1","0",3,0,2,"0",2
4330,"0",22,"2",1,"1","0","0",3,0,0,"0",0
38440,"0",34,"1",2,"0","0","0",1,1,3,"0",0
64680,"0",52,"3",1,"0","1","0",1,4,0,"0",0
17210,"0",36,"2",1,"0","1","1",0,0,1,"0",3
15420,"0",36,"2",1,"0","1","0",3,0,3,"0",4
35730,"0",23,"1",1,"0","1","0",1,0,2,"0",1
101440,"0",21,"2",1,"0","1","0",3,1,3,"0",4
15440,"0",42,"1",2,"0","1","0",3,0,3,"0",1
12620,"1",49,"1",1,"0","1","0",0,4,4,"0",4
61100,"0",31,"2",1,"0","0","0",3,0,2,"0",3
27600,"0",36,"2",1,"0","0","0",1,4,4,"1",4
13370,"0",34,"3",1,"0","1","0",2,0,1,"0",0
64160,"0",59,"2",1,"1","0","0",1,0,4,"0",0
8880,"0",41,"1",2,"0","1","1",1,0,4,"0",0
30770,"0",52,"2",1,"0","1","0",3,0,2,"0",4
15970,"0",40,"1",2,"1","0","1",3,2,2,"0",2
21490,"1",29,"2",1,"0","0","0",0,0,2,"0",0
27280,"0",35,"2",1,"0","1","0",1,4,3,"0",2
32350,"1",26,"3",1,"0","1","0",3,2,4,"0",2
25070,"0",51,"1",1,"0","0","1",3,2,4,"0",4
20640,"0",34,"3",1,"0","1","0",1,0,0,"0",0
13130,"0",20,"2",1,"0","1","0",3,0,4,"0",4
20730,"0",28,"2",1,"0","1","0",3,1,2,"0",2
77210,"0",30,"2",1,"0","1","0",0,4,1,"0",2
12010,"0",26,"2",1,"0","1","1",1,0,1,"0",1
26290,"0",29,"2",1,"0","1","0",1,0,2,"0",3
67580,"0",31,"2",1,"0","1","0",0,0,2,"0",0
14420,"0",32,"1",2,"0","0","1",0,0,3,"0",0
22780,"0",28,"2",1,"0","1","1",1,1,1,"0",0
19190,"0",35,"2",1,"1","0","0",1,0,3,"0",3
6720,"0",54,"0",1,"0","1","1",3,0,0,"0",4
34460,"0",42,"2",2,"0","1","0",0,0,4,"0",0
18420,"0",34,"2",1,"0","1","1",0,0,1,"0",0
13640,"0",64,"2",1,"0","1","1",3,0,2,"0",4
23590,"1",33,"2",1,"0","1","0",0,1,0,"0",0
30510,"0",54,"2",1,"0","1","0",0,0,2,"0",0
13720,"1",36,"2",1,"0","1","1",0,0,3,"0",0
39130,"0",23,"2",1,"0","1","0",2,0,2,"0",2
86480,"0",27,"2",1,"0","1","0",3,0,1,"0",0
7450,"0",28,"1",1,"0","1","0",2,0,2,"0",0
47950,"0",30,"3",1,"0","1","0",1,0,1,"0",1
101270,"0",44,"2",1,"0","0","1",3,2,2,"0",0
13450,"0",26,"2",1,"0","1","0",0,0,2,"0",0
37770,"0",50,"2",1,"0","1","0",3,3,2,"0",4
29690,"0",25,"2",1,"1","0","0",1,0,1,"0",0
38780,"1",37,"2",1,"0","1","1",1,1,1,"0",2
69670,"0",36,"3",1,"1","0","0",1,1,3,"0",4
30590,"1",61,"1",1,"0","1","0",3,3,3,"0",4
9470,"0",38,"2",2,"0","0","1",2,0,3,"0",0
50030,"0",29,"2",1,"0","1","1",3,4,2,"0",0
126800,"0",30,"3",1,"0","0","1",3,4,4,"0",0
72380,"0",32,"2",2,"0","1","0",3,4,4,"0",3
15300,"0",32,"2",1,"0","1","1",3,0,2,"0",0
47460,"0",25,"1",1,"0","1","0",1,0,1,"0",0
20690,"0",26,"2",1,"0","1","0",3,4,2,"0",1
51170,"0",26,"2",1,"0","1","0",3,0,3,"0",4
34480,"0",74,"1",1,"0","1","0",3,0,3,"0",4
62290,"0",23,"1",1,"1","0","0",0,0,1,"0",0
15370,"0",50,"2",1,"0","1","0",1,4,4,"0",4
8880,"0",41,"1",2,"0","1","1",1,0,4,"0",0
22410,"0",48,"1",2,"1","0","1",0,0,1,"0",3
3380,"0",52,"2",1,"0","1","0",0,2,4,"0",4
106230,"0",38,"3",2,"0","0","0",0,0,4,"1",4
25070,"0",51,"1",1,"0","0","1",3,2,4,"0",4
19500,"0",34,"2",1,"0","1","0",3,0,3,"0",1
9320,"0",24,"2",1,"0","1","0",3,0,2,"0",2
13640,"0",64,"2",1,"0","1","1",3,0,2,"0",4
43510,"0",48,"1",1,"0","1","0",1,4,2,"0",4
145550,"0",23,"0",1,"0","1","1",1,4,0,"0",0
18600,"0",34,"3",1,"0","1","0",1,0,0,"1",2
38680,"0",41,"3",1,"1","0","0",3,0,4,"1",2
76850,"0",37,"2",1,"1","0","0",0,0,3,"0",0
109740,"0",26,"3",1,"0","1","0",3,0,0,"0",0
68720,"1",55,"2",1,"0","1","0",0,0,1,"0",0
13310,"0",22,"2",1,"0","1","0",1,0,1,"0",0
7010,"0",40,"1",1,"0","1","0",0,0,2,"0",2
25070,"0",51,"1",1,"0","0","1",3,2,4,"0",4
26470,"0",44,"2",2,"1","0","0",0,2,2,"0",3
38680,"0",41,"3",1,"1","0","0",3,0,4,"1",2
13720,"1",36,"2",1,"0","1","1",0,0,3,"0",0
14240,"0",55,"3",1,"0","1","0",2,4,4,"0",4
68500,"0",34,"3",2,"0","1","1",1,1,0,"0",0
23660,"1",36,"3",1,"0","1","1",1,2,3,"0",3
77210,"0",30,"2",1,"0","1","0",0,4,1,"0",2
50960,"0",30,"3",1,"0","1","0",1,0,2,"0",0
12390,"0",61,"2",1,"0","0","0",1,4,2,"0",4
15680,"0",24,"1",1,"1","0","0",3,1,2,"0",4
44390,"0",33,"3",1,"0","1","0",1,0,4,"0",1
74850,"0",53,"3",1,"0","1","0",3,4,0,"1",0
11990,"0",60,"1",1,"0","1","1",0,0,4,"0",0
113280,"0",29,"3",1,"0","1","0",1,0,2,"0",0
7300,"0",46,"1",1,"1","0","0",3,4,4,"0",2
36500,"0",22,"2",1,"1","0","0",0,0,1,"0",4
11900,"0",55,"0",2,"0","0","0",0,0,0,"0",0
28640,"0",34,"1",2,"0","1","0",2,0,2,"0",0
18820,"0",25,"2",1,"1","0","0",0,0,2,"0",0
38780,"1",37,"2",1,"0","1","1",1,1,1,"0",2
37580,"0",23,"0",1,"1","0","0",1,2,0,"0",4
9310,"0",32,"1",1,"0","1","1",1,1,1,"0",0
23590,"1",33,"2",1,"0","1","0",0,1,0,"0",0
24150,"0",34,"2",1,"0","1","0",1,0,2,"0",2
30770,"0",52,"2",1,"0","1","0",3,0,2,"0",4
40570,"1",43,"2",1,"0","1","0",1,0,3,"0",0
63040,"0",36,"2",1,"0","1","0",3,4,4,"0",4
18810,"0",44,"1",1,"1","0","0",2,0,2,"0",2
14730,"0",39,"2",1,"0","1","0",3,0,1,"0",4
15200,"0",63,"2",1,"0","1","0",3,4,4,"0",4
20690,"0",26,"2",1,"0","1","0",3,4,2,"0",1
15430,"1",33,"2",1,"0","1","0",3,3,2,"0",2
34460,"0",42,"2",2,"0","1","0",0,0,4,"0",0
18040,"0",44,"2",1,"0","1","0",1,1,1,"1",4
19800,"0",19,"2",1,"1","0","0",3,0,1,"0",0
42720,"0",26,"1",1,"0","1","0",3,1,2,"0",2
12820,"0",32,"1",1,"0","1","0",0,1,2,"0",0
9320,"0",24,"2",1,"0","1","0",3,0,2,"0",2
4330,"0",24,"2",2,"1","0","0",1,3,1,"0",0
10530,"0",27,"2",1,"0","1","0",0,0,1,"0",2
7830,"0",26,"1",2,"0","1","1",3,4,2,"0",2
15340,"0",23,"2",1,"1","0","0",1,0,1,"0",0
6720,"0",54,"0",1,"0","1","1",3,0,0,"0",4
8360,"0",23,"1",1,"0","1","1",1,1,1,"0",0
42970,"1",40,"3",1,"0","1","0",1,0,4,"0",0
8360,"0",23,"1",1,"0","1","1",1,1,1,"0",0
19500,"0",34,"2",1,"0","1","0",3,0,3,"0",1
9470,"0",38,"2",2,"0","0","1",2,0,3,"0",0
123890,"0",37,"2",1,"0","0","1",1,4,2,"0",0
12170,"0",47,"1",1,"0","1","0",0,0,2,"0",0
15440,"0",42,"1",2,"0","1","0",3,0,3,"0",1
27430,"0",29,"2",1,"0","1","0",3,0,4,"0",2
8840,"0",36,"2",2,"0","1","1",1,0,4,"0",0
46230,"0",40,"3",1,"0","1","0",3,1,2,"0",0
11260,"0",21,"2",1,"1","0","0",3,4,1,"0",2
45910,"0",54,"3",1,"0","1","0",3,3,2,"0",0
86480,"0",27,"2",1,"0","1","0",3,0,1,"0",0
46110,"0",32,"2",1,"0","1","0",3,0,1,"0",0
47460,"0",25,"1",1,"0","1","0",1,0,1,"0",0
14780,"0",44,"2",2,"0","1","0",0,0,4,"0",4
14740,"0",33,"3",1,"0","1","0",2,0,1,"0",1
19670,"0",20,"2",1,"0","1","0",1,0,4,"0",4
35520,"0",27,"2",1,"0","1","0",0,0,3,"0",0
12230,"1",46,"2",1,"1","0","1",1,0,4,"0",0
39590,"0",29,"2",1,"0","1","1",0,0,2,"0",0
23030,"0",45,"2",1,"0","1","1",0,0,4,"0",0
52340,"0",28,"3",1,"0","1","1",1,0,0,"0",0
27430,"0",29,"2",1,"0","1","0",3,0,4,"0",2
13460,"0",42,"2",2,"0","0","0",3,1,4,"0",4
94360,"0",39,"1",2,"0","1","0",3,4,2,"1",2
44390,"0",33,"3",1,"0","1","0",1,0,4,"0",1
42490,"0",28,"3",1,"0","1","1",1,0,0,"0",0
51290,"0",74,"3",2,"0","0","0",1,0,4,"1",0
13520,"0",23,"0",1,"1","0","0",0,2,0,"1",2
23230,"0",24,"2",1,"1","0","0",1,0,3,"0",4
36210,"0",31,"2",1,"0","1","0",3,1,4,"0",0
53020,"0",36,"3",1,"0","0","1",0,0,4,"0",4
16800,"0",35,"2",1,"0","1","0",0,2,4,"0",1
12870,"0",37,"2",1,"0","1","1",3,3,4,"0",4
24060,"0",23,"2",1,"1","0","0",0,0,3,"0",0
96290,"0",24,"2",1,"0","1","0",0,0,3,"1",0
47460,"0",25,"1",1,"0","1","0",1,0,1,"0",0
72380,"0",32,"2",2,"0","1","0",3,4,4,"0",3
30790,"0",36,"2",1,"0","1","1",3,4,2,"0",4
32290,"0",38,"3",1,"0","1","0",3,4,0,"1",4
39490,"0",37,"1",2,"0","1","1",2,0,1,"0",1
140270,"0",27,"3",1,"0","1","1",1,0,3,"0",0
20640,"0",34,"3",1,"0","1","0",1,0,0,"0",0
26710,"0",50,"2",1,"0","0","0",1,1,2,"0",0
32350,"1",26,"3",1,"0","1","0",3,2,4,"0",2
19840,"0",47,"2",1,"0","0","0",3,0,2,"0",4
20960,"0",49,"1",2,"0","1","0",3,0,3,"0",3
9090,"0",36,"2",1,"0","1","1",3,2,4,"0",4
3430,"0",27,"2",1,"0","1","0",0,0,1,"0",1
60700,"0",33,"2",1,"0","1","0",3,0,4,"0",4
19800,"0",19,"2",1,"1","0","0",3,0,1,"0",0
109740,"0",26,"3",1,"0","1","0",3,0,0,"0",0
18080,"0",22,"2",1,"0","1","0",3,0,3,"0",0
17210,"0",36,"2",1,"0","1","1",0,0,1,"0",3
27120,"0",41,"2",2,"0","1","0",0,0,4,"0",0
109610,"0",27,"2",1,"0","1","0",1,3,3,"0",0
40200,"0",27,"2",1,"0","1","0",0,0,2,"0",2
44730,"0",31,"2",1,"0","1","0",2,0,4,"0",2
10550,"0",30,"2",1,"0","1","1",3,0,1,"0",1
26700,"0",35,"3",1,"0","1","0",3,0,4,"1",4
26290,"0",29,"2",1,"0","1","0",1,0,2,"0",3
39140,"1",38,"2",1,"0","1","0",3,4,2,"0",0
23660,"1",36,"3",1,"0","1","1",1,2,3,"0",3
8360,"0",23,"1",1,"0","1","1",1,1,1,"0",0
9500,"0",33,"2",2,"1","0","1",0,0,4,"0",0
31860,"0",20,"2",1,"1","0","1",3,3,3,"0",3
24060,"0",23,"2",1,"1","0","0",0,0,3,"0",0
7500,"0",27,"0",1,"0","1","0",0,0,0,"0",0
10550,"0",30,"2",1,"0","1","1",3,0,1,"0",1
19530,"0",61,"3",1,"0","0","0",1,0,4,"0",0
12620,"0",25,"2",1,"0","1","0",3,0,2,"0",2
7300,"0",46,"1",1,"1","0","0",3,4,4,"0",2
25700,"0",21,"2",1,"1","0","1",3,0,2,"0",0
89780,"1",45,"3",1,"0","1","1",0,0,4,"0",0
12820,"0",32,"1",1,"0","1","0",0,1,2,"0",0
20120,"0",61,"2",1,"0","1","0",3,4,3,"0",2
29690,"0",25,"2",1,"1","0","0",1,0,1,"0",0
12850,"0",32,"2",1,"1","0","1",0,4,3,"0",0
64190,"0",44,"3",2,"0","0","0",0,0,4,"1",4
19530,"0",61,"3",1,"0","0","0",1,0,4,"0",0
14840,"0",25,"2",1,"0","1","0",1,4,2,"0",0
57430,"0",24,"2",1,"0","0","0",1,0,1,"0",4
8840,"0",36,"2",2,"0","1","1",1,0,4,"0",0
80860,"0",42,"3",1,"0","1","1",1,1,4,"0",0
23030,"0",45,"2",1,"0","1","1",0,0,4,"0",0
64190,"0",44,"3",2,"0","0","0",0,0,4,"1",4
7300,"0",46,"1",1,"1","0","0",3,4,4,"0",2
23480,"0",46,"2",1,"0","1","0",0,0,2,"0",2
46790,"0",35,"1",1,"0","1","0",3,0,3,"1",3
42100,"0",26,"2",1,"0","1","0",2,0,2,"0",0
39650,"0",34,"2",1,"0","1","0",0,0,1,"0",0
11080,"0",28,"2",1,"0","1","0",0,0,3,"0",0
17210,"0",36,"2",1,"0","1","1",0,0,1,"0",3
7500,"0",27,"0",1,"0","1","0",0,0,0,"0",0
113280,"0",29,"3",1,"0","1","0",1,0,2,"0",0
10240,"0",48,"2",1,"0","1","0",0,0,1,"0",0
33450,"0",39,"3",1,"1","0","0",0,0,4,"0",0
102970,"0",39,"2",2,"0","0","0",0,0,3,"1",0
29690,"0",25,"2",1,"1","0","0",1,0,1,"0",0
15260,"0",66,"3",1,"0","0","0",0,0,4,"1",4
23330,"0",29,"1",1,"0","1","0",1,4,1,"0",2
86480,"0",27,"2",1,"0","1","0",3,0,1,"0",0
13130,"0",20,"2",1,"0","1","0",3,0,4,"0",4
7070,"0",30,"2",1,"0","1","0",3,0,2,"0",2
47360,"0",25,"1",1,"0","1","0",1,0,1,"0",0
7540,"0",38,"2",1,"0","1","0",1,4,4,"0",4
24150,"0",34,"2",1,"0","1","0",1,0,2,"0",2
19500,"0",34,"2",1,"0","1","0",3,0,3,"0",1
27820,"0",31,"3",1,"0","1","1",3,2,3,"0",2
65600,"0",24,"2",1,"0","1","1",1,1,3,"0",0
13310,"0",22,"2",1,"0","1","0",1,0,1,"0",0
3380,"0",52,"2",1,"0","1","0",0,2,4,"0",4
17660,"0",21,"2",1,"1","0","0",3,0,2,"0",2
9830,"0",19,"1",1,"1","0","0",1,3,1,"0",4
51290,"0",74,"3",2,"0","0","0",1,0,4,"1",0
71190,"0",53,"2",2,"0","0","0",0,0,2,"0",0
83180,"0",42,"3",1,"0","0","0",1,0,4,"0",0
6090,"0",26,"0",1,"0","1","0",2,0,1,"0",0
70570,"0",36,"3",2,"1","0","0",1,4,3,"1",4
102970,"0",39,"2",2,"0","0","0",0,0,3,"1",0
21450,"0",24,"2",1,"0","1","0",0,0,3,"0",0
71190,"0",53,"2",2,"0","0","0",0,0,2,"0",0
25380,"0",47,"1",2,"0","1","1",3,0,4,"0",0
38780,"1",37,"2",1,"0","1","1",1,1,1,"0",2
48430,"0",43,"2",1,"1","0","1",0,0,4,"0",0
14100,"0",35,"2",1,"0","1","0",1,2,4,"0",2
7830,"0",26,"1",2,"0","1","1",3,4,2,"0",2
8020,"0",37,"2",2,"0","1","0",1,0,4,"0",0
15330,"0",38,"2",1,"0","1","0",3,0,1,"0",3
21210,"0",30,"2",1,"0","1","1",0,0,2,"0",2
26310,"0",28,"2",1,"1","0","1",1,1,2,"0",0
